processes,num_processes,avg_burst_time,burst_time_variance,short_job_ratio,long_job_ratio,priority_variance,arrival_irregularity,burst_time_skewness,arrival_range,max_min_burst_ratio,best_algorithm
0:8:19:10|1:19:20:6|2:15:19:8|3:13:13:2|4:18:15:8|5:17:20:5|6:4:18:10|7:3:12:5|8:9:12:5|9:0:14:10,10,16.2,9.959999999999999,0.5,0.5,6.6899999999999995,41.440000000000005,-0.10765677026982032,19,1.6666666666666667,Round Robin
0:19:2:2|1:20:6:5|2:1:6:5,3,4.666666666666667,3.5555555555555554,0.3333333333333333,0.6666666666666666,2.0,76.22222222222221,-0.7071067811865479,19,3.0,SJF
0:7:8:7|1:15:1:5|2:18:3:8|3:20:2:1|4:7:5:3,5,3.8,6.16,0.6,0.4,6.5600000000000005,29.840000000000003,0.6216348579624362,13,8.0,SJF
0:3:5:1|1:20:19:9|2:4:10:3|3:18:7:9,4,10.25,28.6875,0.75,0.25,12.75,60.6875,0.7986782701493093,17,3.8,SRTF
0:10:10:1|1:1:2:5|2:4:12:6|3:9:1:3|4:13:1:2|5:2:5:4,6,5.166666666666667,19.13888888888889,0.6666666666666666,0.3333333333333333,2.9166666666666665,19.583333333333332,0.5086967868931077,12,12.0,SJF
0:19:11:4|1:9:18:6|2:16:5:10|3:7:6:3|4:13:13:9|5:15:17:4|6:11:12:6|7:18:11:10|8:5:15:7|9:3:6:6,10,11.4,19.04,0.5,0.5,5.65,27.439999999999998,-0.07597427669698122,16,3.6,FCFS
0:2:2:10|1:14:12:7|2:11:19:2,3,11.0,48.666666666666664,0.3333333333333333,0.6666666666666666,10.888888888888888,26.0,-0.21207286075598478,12,9.5,SJF
0:5:8:1|1:15:2:2|2:9:6:5|3:14:19:9|4:13:4:9|5:5:6:1,6,7.5,29.916666666666668,0.6666666666666666,0.3333333333333333,11.916666666666666,16.805555555555557,1.3291973216381394,10,9.5,Priority
0:12:14:3|1:4:14:3|2:13:20:7|3:1:16:7|4:12:10:7|5:18:17:4|6:1:18:1,7,15.571428571428571,9.10204081632653,0.42857142857142855,0.5714285714285714,5.1020408163265305,38.204081632653065,-0.3981337363876497,17,2.0,SJF
0:0:9:6|1:10:2:10|2:9:4:3|3:14:11:1|4:4:2:6|5:13:20:5|6:3:7:7,7,7.857142857142857,34.69387755102041,0.5714285714285714,0.42857142857142855,7.1020408163265305,24.244897959183675,0.9529082039662796,14,10.0,Round Robin
0:9:4:4|1:15:11:4|2:7:10:9|3:11:4:9|4:14:11:5|5:0:15:6|6:19:19:6|7:4:5:3|8:15:6:4|9:15:18:9,10,10.3,28.410000000000004,0.5,0.5,4.89,31.089999999999996,0.32427242586131866,19,4.75,SJF
0:16:19:10|1:12:16:10|2:15:17:9|3:6:13:8|4:2:10:10|5:15:10:5|6:12:20:3|7:8:11:6,8,14.5,14.25,0.5,0.5,6.234375,21.6875,0.11153956691074053,14,2.0,FCFS
0:14:17:5|1:2:15:6|2:4:6:6|3:16:11:2|4:7:20:4|5:14:7:1|6:17:3:4|7:13:18:1|8:12:20:5,9,13.0,36.888888888888886,0.4444444444444444,0.5555555555555556,3.5061728395061724,25.555555555555557,-0.33921123719705515,15,6.666666666666667,FCFS
0:16:14:9|1:19:10:8|2:3:15:3|3:8:14:2,4,13.25,3.6875,0.25,0.75,9.25,40.25,-0.9929662701927244,16,1.5,FCFS
0:17:17:3|1:1:16:8|2:4:10:2|3:6:15:7,4,14.5,7.25,0.25,0.75,6.5,36.5,-0.9220734033619126,16,1.7,Round Robin
0:9:9:1|1:4:16:9|2:20:16:1|3:0:9:4,4,12.5,12.25,0.5,0.5,10.6875,56.1875,0.0,20,1.7777777777777777,FCFS
0:8:14:7|1:1:4:10|2:6:1:9|3:14:12:5|4:9:4:8|5:16:18:5,6,8.833333333333334,38.13888888888889,0.5,0.5,3.5555555555555554,24.666666666666668,0.16518866291262313,15,18.0,Round Robin
0:1:11:8|1:15:15:4|2:13:16:8|3:1:15:10|4:10:18:3|5:9:1:6|6:6:5:6|7:19:5:1|8:0:1:8|9:9:5:4,10,9.2,38.160000000000004,0.5,0.5,6.959999999999999,36.61,0.028405529936863686,19,18.0,Round Robin
0:11:16:3|1:4:10:1|2:16:11:5|3:18:15:7|4:10:18:5|5:4:16:8|6:16:19:3|7:18:14:9|8:10:13:10|9:11:12:1,10,14.4,7.840000000000001,0.5,0.5,9.360000000000001,24.160000000000004,0.05138483965014534,14,1.9,Priority
0:18:2:1|1:11:3:8|2:0:6:9|3:14:8:5|4:18:1:6|5:0:5:5|6:7:6:5|7:8:4:10,8,4.375,4.734375,0.5,0.5,7.109375,44.5,0.02388947481594049,18,8.0,Round Robin
0:14:13:6|1:13:17:10|2:12:20:4|3:20:8:3|4:19:18:7|5:17:20:4,6,16.0,18.333333333333332,0.3333333333333333,0.6666666666666666,5.555555555555556,9.138888888888888,-0.8535179333261789,8,2.5,FCFS
0:0:12:8|1:11:11:1|2:1:18:10|3:5:2:8|4:16:6:6|5:12:2:10|6:17:15:7|7:0:15:8|8:5:6:6,9,9.666666666666666,30.88888888888889,0.4444444444444444,0.5555555555555556,6.5432098765432105,40.24691358024691,-0.06644824615915539,17,9.0,SJF
0:10:7:4|1:3:2:5|2:0:4:2|3:2:1:8|4:12:7:10|5:14:7:5|6:17:6:5|7:14:8:7|8:16:7:3,9,5.444444444444445,5.580246913580247,0.3333333333333333,0.6666666666666666,5.580246913580247,37.06172839506173,-0.8408213071393219,17,8.0,FCFS
0:7:1:1|1:13:16:8|2:4:18:5|3:19:5:5|4:15:1:10|5:10:1:2|6:10:14:1|7:4:20:1|8:5:6:2|9:14:19:9,10,10.1,58.089999999999996,0.5,0.5,11.24,23.69,-0.006613311931866761,15,20.0,Priority
0:12:16:10|1:10:2:8|2:12:13:10|3:20:1:10|4:18:1:3|5:6:6:10|6:14:3:10|7:3:19:6|8:15:3:8,9,7.111111111111111,43.4320987654321,0.6666666666666666,0.3333333333333333,5.333333333333333,25.950617283950614,0.7207439112098428,17,19.0,SRTF
0:5:11:6|1:11:16:4|2:10:11:10|3:11:17:8|4:8:12:9|5:1:19:6|6:11:20:2|7:12:16:1,8,15.25,10.9375,0.375,0.625,9.1875,12.734375,-0.07516093520412061,11,1.8181818181818181,Priority
0:10:6:7|1:18:4:9|2:2:2:5|3:11:1:2|4:4:3:10|5:16:7:5,6,3.8333333333333335,4.472222222222222,0.5,0.5,7.222222222222222,33.47222222222222,0.21930028695348872,16,7.0,FCFS
0:20:9:1|1:17:4:5|2:12:9:5|3:10:20:1,4,10.5,34.25,0.75,0.25,4.0,15.6875,0.7184087749559918,10,5.0,SJF
0:16:19:9|1:6:17:7|2:9:7:6|3:18:18:10,4,15.25,23.1875,0.25,0.75,2.5,24.1875,-1.0806098772534491,12,2.7142857142857144,SJF
0:16:1:9|1:12:3:8|2:8:2:7|3:9:2:7|4:13:5:7,5,2.6,1.8400000000000003,0.6,0.4,0.6399999999999999,8.24,0.7500308204401287,8,5.0,FCFS
0:0:15:5|1:4:20:10|2:9:15:9|3:18:14:10|4:17:11:5|5:14:17:8|6:9:10:8,7,14.571428571428571,9.959183673469388,0.42857142857142855,0.5714285714285714,3.8367346938775504,38.12244897959183,0.15083106871427784,18,2.0,FCFS
0:15:6:9|1:14:15:8|2:11:16:4|3:1:4:6,4,10.25,28.1875,0.5,0.5,3.6875,30.6875,-0.039466352180387625,14,4.0,FCFS
0:11:18:10|1:18:6:6|2:7:10:2|3:6:12:3|4:20:4:4|5:6:16:6|6:8:13:9|7:3:3:3,8,10.25,26.6875,0.5,0.5,7.484375,32.359375,-0.01836002220054427,17,6.0,SJF
0:11:1:3|1:18:4:5|2:15:3:2|3:20:7:2|4:7:5:5|5:15:2:9|6:18:8:10,7,4.285714285714286,5.63265306122449,0.5714285714285714,0.42857142857142855,8.979591836734695,17.551020408163264,0.23553753864607035,13,8.0,FCFS
0:3:1:1|1:5:15:3|2:8:15:3|3:3:6:1|4:15:5:5|5:18:16:6,6,9.666666666666666,34.55555555555555,0.5,0.5,3.472222222222222,34.22222222222222,-0.20056359319489264,15,16.0,Round Robin
0:17:5:7|1:1:5:6|2:5:3:4|3:6:8:7|4:9:7:9|5:9:4:6|6:20:2:1|7:8:4:7|8:4:6:6,9,4.888888888888889,3.209876543209876,0.4444444444444444,0.5555555555555556,4.5432098765432105,33.283950617283956,0.16696983502393378,19,4.0,SJF
0:7:10:8|1:20:4:8|2:13:10:5|3:10:8:4|4:12:19:1|5:15:4:3|6:0:5:5|7:20:12:5|8:5:10:9|9:14:8:1,10,9.0,18.0,0.5,0.5,7.090000000000001,36.239999999999995,0.9349522995688795,20,4.75,SJF
0:17:15:8|1:16:11:3|2:13:13:9,3,13.0,2.6666666666666665,0.3333333333333333,0.6666666666666666,6.888888888888888,2.8888888888888893,0.0,4,1.3636363636363635,FCFS
0:20:11:3|1:19:11:6|2:20:20:9|3:12:2:1|4:10:20:8|5:19:15:2|6:11:3:9|7:14:6:7,8,11.0,43.5,0.375,0.625,8.984375,16.234375,0.06796741080362582,10,10.0,SJF
0:14:18:9|1:14:19:3|2:2:13:8|3:0:18:4|4:2:16:3|5:0:11:7|6:14:18:4|7:1:20:3|8:15:11:10|9:20:15:1,10,15.9,9.690000000000001,0.4,0.6,8.360000000000001,54.959999999999994,-0.44397628723393884,20,1.8181818181818181,FCFS
0:2:10:2|1:17:11:5|2:19:15:8|3:3:11:7,4,11.75,3.6875,0.75,0.25,5.25,60.6875,0.9929662701927244,17,1.5,SRTF
0:13:19:3|1:10:9:5|2:16:15:7|3:20:19:9|4:13:12:5|5:14:10:3|6:4:15:5|7:14:17:1,8,14.5,13.0,0.375,0.625,5.4375,18.75,-0.20001208998505857,16,2.111111111111111,FCFS
0:17:20:9|1:11:5:1|2:11:19:7|3:20:19:5,4,15.75,38.6875,0.25,0.75,8.75,15.1875,-1.139570366483875,9,4.0,FCFS
0:14:15:3|1:3:10:9|2:8:16:2,3,13.666666666666666,6.888888888888888,0.3333333333333333,0.6666666666666666,9.555555555555555,20.222222222222225,-0.6309038567106232,11,1.6,SJF
0:16:3:5|1:0:14:4|2:1:11:3,3,9.333333333333334,21.555555555555557,0.3333333333333333,0.6666666666666666,0.6666666666666666,53.55555555555554,-0.49220842833071776,16,4.666666666666667,FCFS
0:12:17:6|1:7:12:6|2:7:16:6|3:2:14:9|4:14:20:3|5:16:13:6|6:16:16:9|7:8:17:10|8:1:13:6,9,15.333333333333334,5.777777777777778,0.4444444444444444,0.5555555555555556,4.172839506172839,28.17283950617284,0.37335590130544205,15,1.6666666666666667,SJF
0:7:11:5|1:5:15:9|2:6:16:10|3:10:10:3|4:13:17:8|5:8:18:9|6:7:10:7,7,13.857142857142858,10.122448979591837,0.42857142857142855,0.5714285714285714,5.346938775510203,6.285714285714286,-0.10917540032474378,8,1.8,FCFS
0:2:20:1|1:17:11:6|2:5:16:8|3:10:13:5|4:6:14:10|5:13:10:1|6:3:20:7|7:10:20:1|8:6:15:5,9,15.444444444444445,13.358024691358025,0.5555555555555556,0.4444444444444444,9.65432098765432,21.333333333333332,0.03849281531540463,15,2.0,Priority
0:4:20:7|1:14:2:7|2:9:18:7|3:4:4:9,4,11.0,65.0,0.5,0.5,0.75,17.1875,0.0,10,10.0,Round Robin
0:8:1:9|1:4:1:9|2:0:3:6|3:18:2:4|4:13:2:2|5:16:5:10|6:7:5:8|7:2:1:3,8,2.5,2.5,0.625,0.375,8.234375,38.0,0.6640783086353597,18,5.0,SRTF
0:5:6:3|1:8:2:10|2:11:1:4|3:20:15:9|4:4:18:2|5:20:10:6,6,8.666666666666666,39.888888888888886,0.5,0.5,8.888888888888888,42.55555555555555,0.20082095428468244,16,18.0,Round Robin
0:13:19:3|1:2:19:1|2:3:14:8|3:7:11:10,4,15.75,11.6875,0.5,0.5,13.25,18.6875,-0.2745204501268694,11,1.7272727272727273,FCFS
0:6:5:10|1:1:1:9|2:9:3:2|3:14:8:1|4:10:2:3|5:18:8:3,6,4.5,7.583333333333333,0.5,0.5,12.22222222222222,29.555555555555557,0.19154453781166494,17,8.0,Priority
0:16:1:9|1:17:1:3|2:19:6:9|3:17:2:3|4:6:19:3|5:1:4:9|6:10:17:5|7:13:5:1|8:11:15:9,9,7.777777777777778,45.95061728395061,0.6666666666666666,0.3333333333333333,9.777777777777779,30.839506172839506,0.5984960588397349,18,19.0,Priority
0:15:11:5|1:0:17:3|2:11:15:4|3:2:18:4|4:8:13:1|5:14:13:10,6,14.5,5.916666666666667,0.5,0.5,7.583333333333333,32.22222222222222,0.1042258882554555,15,1.6363636363636365,FCFS
0:9:11:8|1:16:17:8|2:17:10:4|3:14:11:4|4:1:13:9|5:13:14:1|6:5:19:4|7:13:11:4|8:0:14:2,9,13.333333333333334,8.222222222222221,0.5555555555555556,0.4444444444444444,6.987654320987654,36.172839506172835,0.7383295974269599,17,1.9,Round Robin
0:14:4:6|1:10:2:9|2:11:3:7|3:15:1:9|4:3:8:2|5:2:2:8|6:1:1:7,7,3.0,5.142857142857143,0.5714285714285714,0.42857142857142855,4.979591836734694,29.714285714285715,1.3228756555322951,14,8.0,SJF
0:11:11:1|1:9:11:4|2:7:20:4|3:3:14:5|4:17:18:2|5:5:10:4|6:4:14:5|7:11:20:2|8:7:16:3,9,14.88888888888889,13.209876543209877,0.5555555555555556,0.4444444444444444,1.7777777777777777,16.839506172839506,0.14496888424190996,14,2.0,FCFS
0:12:11:9|1:19:5:8|2:8:15:8|3:12:4:9|4:13:2:5|5:17:17:2|6:6:1:2|7:4:2:2|8:4:16:5,9,8.11111111111111,38.76543209876543,0.5555555555555556,0.4444444444444444,8.246913580246916,26.246913580246915,0.28941966557549276,15,17.0,Round Robin
0:15:19:3|1:16:13:7|2:20:15:2|3:6:16:4|4:15:19:10|5:11:14:1|6:13:13:6|7:10:14:7,8,15.375,5.234375,0.625,0.375,8.0,15.9375,0.6624799037147814,14,1.4615384615384615,SJF
0:14:6:8|1:16:14:1|2:15:14:4|3:13:1:2|4:8:13:10|5:20:15:8,6,10.5,26.916666666666668,0.3333333333333333,0.6666666666666666,11.25,12.888888888888891,-0.9022743901851009,12,15.0,Priority
0:18:4:2|1:4:1:7|2:3:4:9|3:18:5:8|4:9:7:9,5,4.2,3.7600000000000007,0.6,0.4,6.8,42.64,-0.28309221439869053,15,7.0,Round Robin
0:8:19:1|1:11:18:3|2:3:14:8,3,17.0,4.666666666666667,0.3333333333333333,0.6666666666666666,8.666666666666666,10.888888888888888,-0.5951700641394972,8,1.3571428571428572,FCFS
0:9:6:10|1:8:1:3|2:4:4:5|3:0:3:4|4:3:4:8|5:5:2:6|6:19:8:10|7:0:2:3,8,3.75,4.6875,0.5,0.5,7.359375,33.5,0.6928203230275509,19,8.0,SJF
0:16:4:2|1:16:4:2|2:15:7:2|3:18:4:8|4:17:2:4|5:7:2:8|6:6:7:10|7:20:4:6|8:3:2:9|9:11:8:5,10,4.4,4.4399999999999995,0.7,0.3,8.44,30.090000000000003,0.42840374402883025,17,4.0,SRTF
0:16:1:1|1:1:2:7|2:18:4:9|3:3:5:10|4:15:3:9|5:3:5:3|6:11:4:7|7:19:5:5|8:18:2:8,9,3.4444444444444446,2.0246913580246915,0.4444444444444444,0.5555555555555556,8.024691358024691,47.58024691358025,-0.35043868521345783,18,5.0,SJF
0:3:20:10|1:12:18:10|2:5:18:8|3:4:15:9|4:7:15:9|5:14:18:4|6:4:14:7|7:12:17:8|8:3:18:1|9:9:19:4,10,17.2,3.3600000000000003,0.4,0.6,8.2,15.610000000000003,-0.39357155203277083,11,1.4285714285714286,FCFS
0:8:8:1|1:18:6:2|2:16:18:6|3:1:7:2,4,9.75,23.1875,0.75,0.25,3.6875,45.6875,1.0806098772534491,17,3.0,SRTF
0:19:17:3|1:10:2:4|2:6:5:3,3,8.0,42.0,0.6666666666666666,0.3333333333333333,0.22222222222222224,29.555555555555557,0.5951700641394974,13,8.5,SRTF
0:20:3:8|1:8:17:10|2:14:16:6|3:9:19:1|4:10:20:5|5:13:4:7,6,13.166666666666666,48.47222222222223,0.3333333333333333,0.6666666666666666,7.805555555555556,16.22222222222222,-0.6047117939267984,12,6.666666666666667,SJF
0:0:10:8|1:9:17:3|2:0:19:2|3:19:4:7|4:12:15:8|5:10:8:6|6:20:4:8|7:1:8:1|8:9:16:6|9:13:9:8,10,11.0,26.2,0.6,0.4,6.610000000000001,47.209999999999994,0.12527296159126594,20,4.75,Round Robin
0:12:15:5|1:19:10:9|2:0:6:4|3:19:6:10|4:17:4:4|5:2:16:9|6:7:17:7|7:9:13:10|8:16:13:4|9:0:13:5,10,11.3,18.809999999999995,0.4,0.6,6.01,52.49000000000001,-0.4101009942070429,19,4.25,Round Robin
0:20:10:4|1:7:12:3|2:6:14:8|3:2:10:5|4:12:15:2|5:1:13:6|6:12:17:3|7:3:20:3|8:18:13:7|9:12:16:7,10,14.0,8.8,0.5,0.5,3.960000000000001,39.010000000000005,0.4366976381864181,19,2.0,SJF
0:16:1:7|1:8:13:5|2:1:5:5|3:11:2:4|4:9:18:3|5:17:11:5|6:19:16:4|7:5:4:6|8:0:20:10,9,10.0,46.22222222222222,0.4444444444444444,0.5555555555555556,3.802469135802469,41.80246913580246,0.06152200873926206,19,20.0,Round Robin
0:13:12:7|1:15:15:6|2:10:14:5|3:18:18:8|4:1:19:2,5,15.6,6.640000000000001,0.6,0.4,4.24,33.839999999999996,0.02524827011333891,17,1.5833333333333333,FCFS
0:5:12:9|1:10:18:9|2:5:18:8,3,16.0,8.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,5.5555555555555545,-0.7071067811865475,5,1.5,FCFS
0:4:8:6|1:1:3:5|2:13:6:5|3:1:6:5|4:20:6:2,5,5.8,2.5600000000000005,0.2,0.8,1.8399999999999999,56.55999999999999,-0.5507812499999992,19,2.6666666666666665,SJF
0:4:18:1|1:17:13:5|2:12:12:4,3,14.333333333333334,6.888888888888888,0.6666666666666666,0.3333333333333333,2.8888888888888893,28.666666666666668,0.6309038567106232,13,1.5,SRTF
0:15:4:7|1:11:6:9|2:18:7:10|3:18:7:9|4:2:2:9|5:12:3:3|6:14:2:9|7:13:1:3|8:18:7:8,9,4.333333333333333,5.333333333333333,0.5555555555555556,0.4444444444444444,6.246913580246914,22.69135802469136,-0.03007032652029252,16,7.0,FCFS
0:1:3:4|1:14:6:10|2:14:2:4|3:19:1:6|4:8:7:1|5:6:5:1|6:3:5:10|7:11:1:8|8:17:8:7|9:19:2:10,10,4.0,5.8,0.5,0.5,11.09,37.96,0.21477279272518957,18,8.0,Priority
0:9:11:7|1:9:13:3|2:1:12:2,3,12.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,4.666666666666667,14.222222222222223,0.0,8,1.1818181818181819,FCFS
0:1:15:4|1:4:16:7|2:18:17:8|3:18:18:5|4:15:14:6|5:13:5:9|6:3:3:4|7:5:4:7,8,11.5,35.25,0.375,0.625,2.9375,43.984375,-0.4300350235233288,17,6.0,FCFS
0:11:5:10|1:20:2:3|2:3:1:2|3:5:13:4|4:18:15:1|5:14:2:9,6,6.333333333333333,31.22222222222223,0.6666666666666666,0.3333333333333333,11.805555555555557,39.138888888888886,0.6022819612289547,17,15.0,Priority
0:20:5:1|1:11:6:5|2:16:14:6|3:13:3:5|4:11:6:3,5,6.8,14.16,0.8,0.2,3.2,11.76,1.1692868075960146,9,4.666666666666667,SRTF
0:20:10:5|1:9:13:4|2:17:11:5|3:8:11:7|4:9:18:6|5:10:16:6,6,13.166666666666666,8.472222222222223,0.6666666666666666,0.3333333333333333,0.9166666666666666,21.13888888888889,0.5647133736446285,12,1.8,SRTF
0:12:2:8|1:19:16:6|2:8:11:10|3:7:11:7|4:0:6:1,5,9.2,22.96,0.4,0.6,9.040000000000001,38.96,-0.14528729743180313,19,8.0,Round Robin
0:13:2:8|1:8:13:6|2:6:11:10|3:9:16:9|4:12:17:7|5:19:20:10|6:9:4:9|7:11:6:4|8:18:14:1,9,11.444444444444445,34.24691358024691,0.4444444444444444,0.5555555555555556,8.098765432098766,17.333333333333332,-0.2792820693818685,13,10.0,SJF
0:13:18:7|1:0:10:7|2:15:8:6,3,12.0,18.666666666666668,0.6666666666666666,0.3333333333333333,0.22222222222222224,44.22222222222223,0.5951700641394972,15,2.25,SRTF
0:10:11:6|1:7:13:1|2:18:3:9|3:13:14:4|4:8:3:4|5:0:14:3|6:18:6:1,7,9.142857142857142,21.551020408163264,0.42857142857142855,0.5714285714285714,6.857142857142857,35.38775510204082,-0.2879711443792057,18,4.666666666666667,Round Robin
0:20:8:7|1:4:1:9|2:10:8:3|3:20:6:10|4:0:8:3|5:1:7:8|6:16:8:3|7:14:2:1|8:14:2:1|9:2:6:9,10,5.6,7.239999999999999,0.3,0.7,11.239999999999998,54.89,-0.6800525448537608,20,8.0,Priority
0:10:11:2|1:15:20:8|2:16:20:6|3:0:18:3|4:14:19:10|5:18:10:6|6:20:13:1|7:14:19:1,8,16.25,15.4375,0.375,0.625,9.984375,33.234375,-0.5579727921479898,20,2.0,Priority
0:12:18:2|1:12:14:9|2:16:9:3|3:13:17:4,4,14.5,12.25,0.5,0.5,7.25,2.6875,-0.6297376093294461,4,2.0,FCFS
0:20:3:4|1:2:5:1|2:6:2:9|3:13:6:4|4:9:2:5|5:0:2:9|6:18:6:1|7:12:4:3|8:19:2:9|9:16:3:5,10,3.5,2.45,0.6,0.4,8.6,45.25,0.5476084842856628,20,3.0,SJF
0:11:19:2|1:12:14:5|2:10:19:6,3,17.333333333333332,5.555555555555556,0.3333333333333333,0.6666666666666666,2.888888888888889,0.6666666666666666,-0.7071067811865458,2,1.3571428571428572,FCFS
0:12:11:6|1:18:9:2|2:13:12:2|3:12:4:4|4:16:14:6|5:14:5:9|6:3:16:9|7:1:17:2,8,11.0,20.0,0.375,0.625,7.75,31.609375,-0.276713412215599,17,4.25,Round Robin
0:14:2:6|1:14:1:7|2:16:5:2|3:9:2:4|4:7:3:2|5:10:3:10|6:1:8:4|7:18:5:1,8,3.625,4.484375,0.625,0.375,8.0,26.609375,0.8132308024192255,17,8.0,SRTF
0:18:8:7|1:6:6:3|2:7:8:2|3:15:4:4|4:11:1:7|5:13:7:4|6:20:2:1|7:10:6:3|8:10:6:10|9:15:2:6,10,5.0,6.0,0.4,0.6,6.81,18.65,-0.3674234614174767,14,8.0,Round Robin
0:16:18:5|1:5:9:4|2:3:10:3|3:9:3:8|4:15:17:9,5,11.4,30.639999999999997,0.6,0.4,5.36,27.040000000000003,-0.17235559601033593,13,6.0,SJF
0:4:9:4|1:8:9:2|2:14:14:10,3,10.666666666666666,5.5555555555555545,0.6666666666666666,0.3333333333333333,11.555555555555557,16.88888888888889,0.7071067811865485,10,1.5555555555555556,SJF
0:9:9:7|1:0:5:7|2:13:4:4|3:18:14:9|4:2:6:8|5:12:1:7|6:10:18:5|7:15:13:6,8,8.75,29.4375,0.5,0.5,2.234375,33.359375,0.2870309634886888,18,18.0,Round Robin
0:18:11:3|1:16:19:3|2:7:2:3|3:1:7:10|4:15:9:9|5:1:16:1,6,10.666666666666666,31.555555555555557,0.5,0.5,11.472222222222221,49.22222222222222,0.024028149769770253,17,9.5,Priority
0:9:3:4|1:14:6:8|2:3:2:5|3:1:5:4|4:3:2:5|5:9:5:9|6:20:6:2,7,4.142857142857143,2.693877551020408,0.42857142857142855,0.5714285714285714,5.061224489795918,39.95918367346939,-0.22946600103251144,19,3.0,Round Robin
0:6:11:4|1:9:15:7|2:7:6:9|3:17:16:5|4:13:2:5,5,10.0,28.4,0.4,0.6,3.2,16.639999999999997,-0.30922054623159784,11,8.0,SJF
0:12:4:4|1:16:20:1|2:7:19:8|3:17:15:9|4:1:16:4|5:4:5:2|6:2:12:6|7:18:17:4,8,13.5,32.25,0.375,0.625,6.6875,42.734375,-0.6634095201151211,17,5.0,Round Robin
0:10:5:6|1:2:16:7|2:2:6:9|3:9:10:7|4:12:8:6|5:4:17:1|6:11:4:4|7:14:2:4,8,8.5,26.5,0.625,0.375,5.25,19.25,0.563529061650677,12,8.5,SJF
0:18:12:7|1:9:2:6|2:18:4:4|3:8:1:1|4:20:4:1|5:9:6:8,6,4.833333333333333,12.805555555555555,0.6666666666666666,0.3333333333333333,7.583333333333333,25.555555555555557,1.0527283796346911,12,12.0,SRTF
0:1:7:10|1:14:2:3|2:0:5:5,3,4.666666666666667,4.222222222222222,0.3333333333333333,0.6666666666666666,8.666666666666666,40.666666666666664,-0.23906314692954517,14,3.5,SJF
0:19:4:10|1:11:1:3|2:6:3:1|3:3:5:1|4:19:2:3|5:10:2:8|6:11:2:5,7,2.7142857142857144,1.6326530612244896,0.5714285714285714,0.42857142857142855,10.244897959183673,31.061224489795922,0.5450415695155737,16,5.0,Priority
0:4:13:7|1:7:16:4|2:6:6:10|3:12:19:5|4:14:3:7|5:11:11:9,6,11.333333333333334,30.222222222222225,0.5,0.5,4.333333333333333,12.666666666666666,-0.17409956172185329,10,6.333333333333333,FCFS
0:16:10:1|1:2:3:10|2:0:13:6|3:16:13:7|4:0:8:4|5:9:15:6|6:6:7:8,7,9.857142857142858,14.979591836734695,0.42857142857142855,0.5714285714285714,7.142857142857143,41.42857142857143,-0.37956643566259884,16,5.0,Round Robin
0:4:5:8|1:14:3:8|2:6:4:1|3:14:3:5,4,3.75,0.6875,0.5,0.5,8.25,20.75,0.49338220021815865,10,1.6666666666666667,Round Robin
0:20:2:10|1:13:2:2|2:12:5:8|3:3:2:9|4:2:3:2|5:7:3:1|6:18:5:10|7:19:3:3|8:9:8:6,9,3.6666666666666665,3.5555555555555554,0.6666666666666666,0.3333333333333333,12.222222222222221,40.24691358024691,1.1821941497962598,18,4.0,Priority
0:14:4:9|1:8:20:9|2:6:3:7|3:11:4:10,4,7.75,50.1875,0.75,0.25,1.1875,9.1875,1.1430547541088187,8,6.666666666666667,SRTF
0:16:5:4|1:16:3:5|2:10:17:7|3:9:3:1|4:19:2:1,5,6.0,31.2,0.8,0.2,5.4399999999999995,14.8,1.3909154284227447,10,8.5,SRTF
0:19:15:1|1:12:3:6|2:7:12:7|3:14:14:2,4,11.0,22.5,0.25,0.75,6.5,18.5,-0.9838197164968291,12,5.0,Round Robin
0:0:13:4|1:18:15:8|2:4:12:8|3:9:12:2|4:16:14:10|5:13:19:7|6:16:18:4|7:15:12:4|8:0:19:9|9:4:19:6,10,15.3,8.809999999999999,0.6,0.4,6.159999999999999,44.05,0.18906650646404077,18,1.5833333333333333,SJF
0:0:18:10|1:7:16:1|2:15:8:8|3:5:8:4|4:15:5:5|5:1:9:3|6:19:7:9|7:1:15:8|8:20:1:1,9,9.666666666666666,27.555555555555557,0.6666666666666666,0.3333333333333333,10.469135802469136,57.95061728395061,0.15618967231878295,20,18.0,Priority
0:16:10:10|1:7:17:7|2:7:12:7|3:1:13:4|4:7:12:9,5,12.8,5.359999999999999,0.6,0.4,4.24,23.04,0.8238983939499832,15,1.7,Round Robin
0:11:14:4|1:2:15:5|2:8:13:8|3:4:11:7|4:0:10:3,5,12.6,3.44,0.4,0.6,3.44,16.0,-0.15798755143759521,11,1.5,FCFS
0:3:5:2|1:10:3:10|2:15:2:3|3:11:7:7|4:2:4:9|5:18:8:8|6:4:20:2|7:8:1:5,8,6.25,31.9375,0.625,0.375,8.9375,29.109375,1.6179978909509172,16,20.0,SRTF
0:5:4:7|1:16:3:9|2:17:8:8|3:16:2:1,4,4.25,5.1875,0.75,0.25,9.6875,24.25,0.8331504071506617,12,4.0,SRTF
0:7:1:9|1:20:8:1|2:0:1:9|3:5:2:8|4:7:5:8|5:5:6:1|6:17:3:5,7,3.7142857142857144,6.20408163265306,0.5714285714285714,0.42857142857142855,10.979591836734695,43.63265306122448,0.43807839971006934,20,8.0,Priority
